name,type,source,address,grow,lat,lon
The Riverview School @ Q311,School Garden,GrowNYC,"9811 44th Ave, Corona, NY 11368, USA",Outdoor,40.7459311,-73.8650938
Bright Beginnings,School Garden,GrowNYC,"86-25 162nd St, Jamaica, NY 11432, USA",Outdoor,40.7100714,-73.8010059
Lifeline Center for Child Development ,School Garden,GrowNYC,"80-09 Winchester Blvd, Queens, NY 11427, USA",Outdoor,40.7386377,-73.7329374
@P 822 Q,School Garden,GrowNYC,"114-36 202nd St, Queens, NY 11412, USA",Outdoor,40.6992392,-73.7498883
Concord High School,School Garden,GrowNYC,"109 Rhine Ave, Staten Island, NY 10304, USA",Outdoor,40.61081679999999,-74.0867844
Myra S. Barnes,School Garden,GrowNYC,"225 Cleveland Ave, Staten Island, NY 10308, USA",Outdoor,40.5455887,-74.1453744
Berta A. Dreyfus,School Garden,GrowNYC,"101 Warren St, Staten Island, NY 10304, USA",Outdoor,40.6206375,-74.0809565
The Carteret School,School Garden,GrowNYC,"4108 Victory Blvd, Staten Island, NY 10314, USA",Outdoor,40.59146519999999,-74.1902336
Henry M. Boehm,School Garden,GrowNYC,"54 Osborne St, Staten Island, NY 10312, USA",Outdoor,40.5364146,-74.1635459
The Michael J. Petrides School,School Garden,GrowNYC,"715 Ocean Terrace, Staten Island, NY 10301, USA",Outdoor,40.6084411,-74.1052619
Port Richmond High School,School Garden,GrowNYC,"85 St Josephs Ave, Staten Island, NY 10302, USA",Outdoor,40.634843,-74.142015
Elias Bernstein,School Garden,GrowNYC,"1270 Huguenot Ave, Staten Island, NY 10312, USA",Outdoor,40.5232568,-74.1862893
Margaret Emery-Elm Park,School Garden,GrowNYC,"168 Hooker Pl, Staten Island, NY 10302, USA",Outdoor,40.6311878,-74.1446863
Francis J. Murphy Jr.,School Garden,GrowNYC,"71 Sand Ln, Staten Island, NY 10305, USA",Outdoor,40.59787,-74.0701722
The Richard H. Hungerford School @JPS,School Garden,GrowNYC,"100 Essex Dr, Staten Island, NY 10314, USA",Outdoor,40.5822073,-74.15993879999999
Shirlee Solomon,School Garden,GrowNYC,"112 Lindenwood Rd, Staten Island, NY 10308, USA",Outdoor,40.5476445,-74.1519507
"ALC @ Mt. Loretto, Brooklyn West Alternate Learning Center",School Garden,GrowNYC,"6581 Hylan Blvd, Staten Island, NY 10309, USA",Outdoor,40.51173259999999,-74.2216239
School Garden 037,School Garden,GrowNYC,"15 Fairfield St, Staten Island, NY 10308, USA",Outdoor,40.5641064,-74.15142960000001
Robert Randall/ 373@PS40,School Garden,GrowNYC,"91 Henderson Ave, Staten Island, NY 10301, USA",Outdoor,40.641322,-74.0956865
Staten Island School of Civic Leadership,School Garden,GrowNYC,"280 Regis Dr, Staten Island, NY 10314, USA",Outdoor,40.6204522,-74.1644159
Curtis High School,School Garden,GrowNYC,"105 Hamilton Ave, Staten Island, NY 10301, USA",Outdoor,40.645186,-74.0816561
Naples Street Elementary School,School Garden,GrowNYC,"1055 Targee St, Staten Island, NY 10304, USA",Outdoor,40.602419,-74.0909143
Hubert H. Humphrey,School Garden,GrowNYC,"140 Palma Dr, Staten Island, NY 10304, USA",Outdoor,40.61110499999999,-74.0835548
William G. Wilcox,School Garden,GrowNYC,"1050 Targee St, Staten Island, NY 10304, USA",Outdoor,40.6030173,-74.09197089999999
Fort Hill Collaborative Elementary School,School Garden,GrowNYC,"80 Monroe Ave, Staten Island, NY 10301, USA",Outdoor,40.6397295,-74.0794421
M. L. Lindemeyer,School Garden,GrowNYC,"191 Vermont Ave, Staten Island, NY 10305, USA",Outdoor,40.6129444,-74.0692084
John J. Driscoll,School Garden,GrowNYC,"80 Monroe Ave, Staten Island, NY 10301, USA",Outdoor,40.6397295,-74.0794421
Thomas C. Brown,School Garden,GrowNYC,"80 Maple Pkwy, Staten Island, NY 10303, USA",Outdoor,40.6317646,-74.15698909999999
John Tyler,School Garden,GrowNYC,"58 Lawrence Ave, Staten Island, NY 10310, USA",Outdoor,40.6285385,-74.107387
The Kathleen Grimm School for Leadership and Sustainability,School Garden,GrowNYC,"644 Bloomingdale Rd, Staten Island, NY 10309, USA",Outdoor,40.5415058,-74.21909699999999
Rocco Laurie,School Garden,GrowNYC,"33 Ferndale Ave, Staten Island, NY 10314, USA",Outdoor,40.5928763,-74.1587995
School Garden 373,School Garden,GrowNYC,"77 Marsh Ave, Staten Island, NY 10314, USA",Outdoor,40.5832107,-74.1606039
Great Kills High School (@843),School Garden,GrowNYC,"110 Shafter Ave, Staten Island, NY 10308, USA",Outdoor,40.5544027,-74.1482644
The Hungerford School - Main Site,School Garden,GrowNYC,"155 Tompkins Ave., Staten Island, NY 10304, USA",Outdoor,40.620868,-74.0771017
School Garden 256,School Garden,GrowNYC,"525 Convent Rd, Oyster Bay, NY 11791, USA",Outdoor,40.8218022,-73.4872426
@ 151Q - D75 SATELLITE SITE,School Garden,GrowNYC,"50-05 31st Ave, Woodside, NY 11377, USA",Outdoor,40.75761019999999,-73.9081959
