name,address,type,grow,source,lat,lon,lotarea,borocode,block,lot
Edgar Allan Poe,"279 E 196th St, Bronx, NY 10458, USA",School Garden,Outdoor,GrowNYC,40.866949600000005,-73.8906272,49120.0,2.0,3295.0,1.0
Norwood Heights,"3177 Webster Ave, Bronx, NY 10467, USA",School Garden,Outdoor,GrowNYC,40.8723761,-73.87599569999998,45000.0,2.0,3353.0,40.0
Kingsbridge Heights,"2756 Reservoir Ave, Bronx, NY 10468, USA",School Garden,Outdoor,GrowNYC,40.8698472,-73.8982631,360000.0,2.0,3247.0,70.0
Kings College School,"3530 Kings College Pl, Bronx, NY 10467, USA",School Garden,Outdoor,GrowNYC,40.88041399999999,-73.8753985,49387.0,2.0,3356.0,36.0
Theatre Arts Production Company School (TAPCo),"2225 Webster Ave, Bronx, NY 10457, USA",School Garden,Outdoor,GrowNYC,40.85465479999999,-73.8970362,88360.0,2.0,3143.0,43.0
Public School 68,"4011 Monticello Ave, Bronx, NY 10466, USA",School Garden,Outdoor,GrowNYC,40.8914828,-73.838736,71250.0,2.0,4986.0,81.0
Richard Rodgers,"650 Waring Ave, Bronx, NY 10467, USA",School Garden,Outdoor,GrowNYC,40.86073,-73.8689026,79230.0,2.0,4341.0,13.0
Sen Abraham Bernstein,"725 Brady Ave, Bronx, NY 10462, USA",School Garden,Outdoor,GrowNYC,40.8527674,-73.86640140000002,90000.0,2.0,4288.0,1.0
The Castle Hill,"1560 Purdy St, Bronx, NY 10462, USA",School Garden,Outdoor,GrowNYC,40.8384278,-73.85298440000001,141869.0,2.0,3948.0,55.0
West Farms,"1000 E Tremont Ave, Bronx, NY 10460, USA",School Garden,Outdoor,GrowNYC,40.840566300000006,-73.882082,127861.0,2.0,3005.0,10.0
Fairmont Neighborhood School,"1550 Vyse Ave, Bronx, NY 10460, USA",School Garden,Outdoor,GrowNYC,40.8342488,-73.88715119999998,40000.0,2.0,2996.0,10.0
School Garden 536,"1827 Archer St, Bronx, NY 10460, USA",School Garden,Outdoor,GrowNYC,40.8380718,-73.865843,63375.0,2.0,3921.0,30.0
Lewis and Clark School,"2555 Tratman Ave, Bronx, NY 10461, USA",School Garden,Outdoor,GrowNYC,40.8404005,-73.84442729999998,54673.0,2.0,3983.0,1.0
Dr. Richard Izquierdo Health and Science Charter School,"800 Home St, Bronx, NY 10456, USA",School Garden,Outdoor,GrowNYC,40.8273875,-73.9008013,150480.0,2.0,2671.0,11.0
Bronx Preparatory Charter School,"3872 3rd Ave., Bronx, NY 10457, USA",School Garden,Outdoor,GrowNYC,40.839170200000005,-73.90004979999998,44549.0,2.0,2929.0,8.0
@Ittleson Day Treatment,"5050 Iselin Ave, Bronx, NY 10471, USA",School Garden,Outdoor,GrowNYC,40.8993467,-73.90489079999998,118526.0,2.0,5839.0,4001.0
Atmosphere Academy,"22 Marble Hill Ave, Bronx, NY 10463, USA",School Garden,Outdoor,GrowNYC,40.8751344,-73.91024499999999,10508.0,1.0,2215.0,538.0
@855 The Bronx School for Continuous Learners,"577 E 139th St, Bronx, NY 10454, USA",School Garden,Outdoor,GrowNYC,40.807288299999996,-73.9161446,13200.0,2.0,2552.0,70.0
Bronxworks,"1130 Grand Concourse, Bronx, NY 10456, USA",School Garden,Outdoor,GrowNYC,40.832686200000005,-73.91875970000001,25811.0,2.0,2462.0,42.0
Luis Llorens Elementary School,"1155 Cromwell Ave, Bronx, NY 10452, USA",School Garden,Outdoor,GrowNYC,40.8349464,-73.92326070000001,54353.0,2.0,2495.0,100.0
School Garden 595,"700 E 179th St, Bronx, NY 10457, USA",School Garden,Outdoor,GrowNYC,40.846312899999994,-73.88950229999999,44222.0,2.0,3092.0,14.0
School Garden 583,"1028 White Plains Rd, Bronx, NY 10472, USA",School Garden,Outdoor,GrowNYC,40.8270195,-73.85968679999998,22148.0,2.0,3733.0,5.0
School of Continuous Learners @ 339X,"1600 Webster Ave, Bronx, NY 10457, USA",School Garden,Outdoor,GrowNYC,40.8404716,-73.9039243,127363.0,2.0,2897.0,5.0
Mid Bronx CCRP Head Start - Grand Concourse,"1125 Grand Concourse, Bronx, NY 10452, USA",School Garden,Outdoor,GrowNYC,40.832818700000004,-73.92022940000001,109600.0,2.0,2472.0,34.0
Sheltering Arms Children and Family Services,"565 Morris Ave, Bronx, NY 10451, USA",School Garden,Outdoor,GrowNYC,40.818151,-73.9226946,138600.0,2.0,2338.0,3.0
Andrew Jackson,"100 Noll St, Brooklyn, NY 11206, USA",School Garden,Outdoor,GrowNYC,40.701515,-73.9322622,59350.0,3.0,3153.0,11.0
Lyndon B. Johnson,"763 Knickerbocker Ave, Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6933864,-73.9082878,30000.0,3.0,3406.0,1.0
James P. Sinnott,"370 Fountain Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.6698815,-73.87434189999998,99000.0,3.0,4278.0,1.0
Ronald Edmonds Learning Center II,"430 Howard Ave, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.6730157,-73.919862,53540.0,3.0,1457.0,32.0
World Academy for Total Community Health High School,"400 Granville Payne Ave, Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6669551,-73.89494119999998,81900.0,3.0,3788.0,1.0
Ernest S. Jenkyns,"982 Hegeman Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.6661578,-73.8761335,90000.0,3.0,4477.0,1.0
Eagle Academy for Young Men II,"1137 Herkimer St, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.67828069999999,-73.9158662,120000.0,3.0,1550.0,1.0
Ethan Allen,"970 Vermont St, Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6552486,-73.8863315,98000.0,3.0,4392.0,1.0
Riverdale Avenue Community School,"76 Riverdale Ave, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.660010299999996,-73.9134779,80000.0,3.0,3597.0,11.0
Newport,"273 Newport St, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.6601967,-73.9050266,50000.0,3.0,3606.0,1.0
Ida Posner,"76 Lott Ave, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.6571964,-73.9110895,44000.0,3.0,3622.0,23.0
Rachel Jean Mitchell,"121 Saratoga Ave, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.6822299,-73.91673890000001,32000.0,3.0,1510.0,1.0
Eubie Blake School,"787 Lafayette Ave, Brooklyn, NY 11221, USA",School Garden,Outdoor,GrowNYC,40.6914425,-73.94070219999998,89700.0,3.0,1787.0,14.0
Brownsville Academy High School,"1150 E New York Ave, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.66629460000001,-73.92394959999999,16956.0,3.0,3508.0,12.0
Achievement First Bushwick Charter School,"1300 Greene Ave, Brooklyn, NY 11237, USA",School Garden,Outdoor,GrowNYC,40.697891999999996,-73.919072,97500.0,3.0,3298.0,1.0
Francis White,"411 Thatford Ave, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.660182,-73.90687340000001,100000.0,3.0,3604.0,1.0
Cypress Hills,"265 Warwick St, Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6777898,-73.886699,6550.0,3.0,3952.0,47.0
Brooklyn High School for Law and Technology,"1396 Broadway, Brooklyn, NY 11221, USA",School Garden,Outdoor,GrowNYC,40.688414,-73.92082649999998,20075.0,3.0,1482.0,1.0
El Hajj Malik El Shabazz Elementary School,"500 Macon St, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.6830836,-73.92978219999998,102800.0,3.0,1671.0,19.0
Alejandrina B. De Gautier,"200 Woodbine St, Brooklyn, NY 11221, USA",School Garden,Outdoor,GrowNYC,40.6937526,-73.9149302,120000.0,3.0,3360.0,1.0
Danny Kaye,"700 Sutter Ave, Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6693828,-73.8927625,40000.0,3.0,3774.0,16.0
Mayda Cortiella,"95 Grove St, Brooklyn, NY 11221, USA",School Garden,Outdoor,GrowNYC,40.6933407,-73.9215154,36935.0,3.0,3314.0,1.0
Brooklyn Transition Center,"185 Ellery St, Brooklyn, NY 11206, USA",School Garden,Outdoor,GrowNYC,40.699193,-73.94521449999998,30000.0,3.0,1726.0,14.0
Brooklyn High School for Leadership and Community Service,"300 Willoughby Ave, Brooklyn, NY 11205, USA",School Garden,Outdoor,GrowNYC,40.6917732,-73.9584849,137000.0,3.0,1926.0,10.0
Academy for Environmental Leadership,"400 Irving Ave, Brooklyn, NY 11237, USA",School Garden,Outdoor,GrowNYC,40.6967365,-73.9120081,259540.0,3.0,3365.0,98.0
Suydam,"100 Irving Ave, Brooklyn, NY 11237, USA",School Garden,Outdoor,GrowNYC,40.7039048,-73.9225744,45000.0,3.0,3210.0,1.0
Michael Friedsam,"2944 Pitkin Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.6762696,-73.86308650000002,80802.0,3.0,4243.0,1.0
Dr. Betty Shabazz,"85 Watkins St, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.671229,-73.90759880000002,50000.0,3.0,3507.0,7.0
Boys and Girls High School,"1700 Fulton St, Brooklyn, NY 11213, USA",School Garden,Outdoor,GrowNYC,40.67892270000001,-73.9316585,423000.0,3.0,1701.0,1.0
Evergreen Middle School for Urban Exploration,"125 Covert St., Brooklyn, NY 11207, USA",School Garden,Outdoor,GrowNYC,40.6889301,-73.91035459999998,120000.0,3.0,3416.0,1.0
School Garden 323,"210 Chester St, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.66631690000001,-73.9110895,105000.0,3.0,3542.0,1.0
140@258,"141 Macon St, Brooklyn, NY 11216, USA",School Garden,Outdoor,GrowNYC,40.6820023,-73.94525859999999,87700.0,3.0,1845.0,1.0
William Floyd,"211 Throop Ave, Brooklyn, NY 11206, USA",School Garden,Outdoor,GrowNYC,40.6978871,-73.94349199999998,94500.0,3.0,1749.0,1.0
Aspirations Diploma Plus High School,"1495 Herkimer St, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.67756929999999,-73.9038324,77500.0,3.0,1554.0,16.0
Abraham Lincoln,"858 Jamaica Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.6894254,-73.87314789999998,55845.0,3.0,4106.0,39.0
School Garden 065,"696 Jamaica Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.686877100000004,-73.87830290000001,55390.0,3.0,4102.0,19.0
School Garden 376,"194 Harman St, Brooklyn, NY 11237, USA",School Garden,Outdoor,GrowNYC,40.698114600000004,-73.9203213,43615.0,3.0,3287.0,1.0
Bedford Stuyvesant Preparatory High School,"832 Marcy Ave, Brooklyn, NY 11216, USA",School Garden,Outdoor,GrowNYC,40.6844639,-73.9483771,75000.0,3.0,1823.0,38.0
Cypress Hills Collegiate Preparatory School,"999 Jamaica Ave, Brooklyn, NY 11208, USA",School Garden,Outdoor,GrowNYC,40.692915,-73.8690129,275000.0,3.0,4094.0,1.0
Abraham Lincoln High School,"2800 Ocean Pkwy, Brooklyn, NY 11235, USA",School Garden,Outdoor,GrowNYC,40.5828631,-73.96821829999999,381555.0,3.0,7254.0,1.0
Academy for College Preparation and Career Exploration: A College Board School,"911 Flatbush Ave, Brooklyn, NY 11226, USA",School Garden,Outdoor,GrowNYC,40.64930349999999,-73.95774899999998,188890.0,3.0,5103.0,10.0
Automotive High School,"50 Bedford Ave, Brooklyn, NY 11222, USA",School Garden,Outdoor,GrowNYC,40.7220162,-73.9538965,1032000.0,3.0,2670.0,1.0
Brooklyn East Alternative Learning Center - John Jay,"237 7th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6693177,-73.97864109999998,80235.0,3.0,1082.0,1.0
Academy for Conservation and the Environment,"6565 Flatlands Ave, Brooklyn, NY 11236, USA",School Garden,Outdoor,GrowNYC,40.6336811,-73.91751959999998,348435.0,3.0,7998.0,5.0
The SEEALL Academy,"5601 16th Ave, Brooklyn, NY 11204, USA",School Garden,Outdoor,GrowNYC,40.626712899999994,-73.9895684,74100.0,3.0,5492.0,1.0
Joseph B Cavallaro,"8787 24th Ave, Brooklyn, NY 11214, USA",School Garden,Outdoor,GrowNYC,40.594251,-73.99392999999998,125613.0,3.0,6891.0,1.0
Green School: An Academy for Environmental Careers,"223 Graham Ave, Brooklyn, NY 11206, USA",School Garden,Outdoor,GrowNYC,40.709728999999996,-73.94438609999999,104000.0,3.0,3025.0,1.0
Seth Low,"99 Avenue P, Brooklyn, NY 11204, USA",School Garden,Outdoor,GrowNYC,40.60798320000001,-73.9851608,74000.0,3.0,6595.0,33.0
Marine Park,"1925 Stuart St, Brooklyn, NY 11229, USA",School Garden,Outdoor,GrowNYC,40.606650099999996,-73.938462,92765.0,3.0,8496.0,100.0
Community Roots Charter School,"51 St Edwards St, Brooklyn, NY 11205, USA",School Garden,Outdoor,GrowNYC,40.695051899999996,-73.977811,111995.0,3.0,2039.0,2.0
Herbert S. Eisenberg,"501 West Ave, Brooklyn, NY 11224, USA",School Garden,Outdoor,GrowNYC,40.58263640000001,-73.9720753,138262.0,3.0,7250.0,25.0
James Madison High School,"3787 Bedford Ave, Brooklyn, NY 11229, USA",School Garden,Outdoor,GrowNYC,40.610129799999996,-73.947968,322000.0,3.0,6788.0,1.0
Kurt Hahn Expeditionary Learning School,"5800 Tilden Ave, Brooklyn, NY 11203, USA",School Garden,Outdoor,GrowNYC,40.6478943,-73.9228473,276000.0,3.0,4742.0,1.0
Launch Expeditionary Learning Charter School,"1580 Dean St, Brooklyn, NY 11213, USA",School Garden,Outdoor,GrowNYC,40.675825700000004,-73.93552290000001,96094.0,3.0,1347.0,1.0
Brooklyn Urban Garden Charter School,"500 19th St, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.656407200000004,-73.9827275,140231.0,3.0,889.0,1.0
Walt Whitman,"72 Veronica Pl, Brooklyn, NY 11226, USA",School Garden,Outdoor,GrowNYC,40.6481939,-73.9534785,72065.0,3.0,5110.0,25.0
The Christa McAuliffe School,"1171 65th St, Brooklyn, NY 11219, USA",School Garden,Outdoor,GrowNYC,40.627846399999996,-74.00402290000001,53750.0,3.0,5745.0,29.0
William Mckinley,"7305 Fort Hamilton Pkwy, Brooklyn, NY 11228, USA",School Garden,Outdoor,GrowNYC,40.6264814,-74.01499140000001,89684.0,3.0,5923.0,1.0
Midwood High School,"2839 Bedford Ave, Brooklyn, NY 11210, USA",School Garden,Outdoor,GrowNYC,40.6331465,-73.95236329999999,80000.0,3.0,7553.0,41.0
William Alexander,"350 5th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6722839,-73.98456399999998,117900.0,3.0,981.0,111.0
Peter Rouget,"544 7th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6602554,-73.98805329999998,133300.0,3.0,880.0,1.0
"Magnet School of Math, Science and Design Technology","511 7th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.660922600000006,-73.9862168,45000.0,3.0,869.0,1.0
Urban Assembly Institute of Math and Science for Young Women,"283 Adams St, Brooklyn, NY 11201, USA",School Garden,Outdoor,GrowNYC,40.6946321,-73.9884265,28140.0,3.0,140.0,10.0
Silas B. Dutcher,"515 4th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.66748750000001,-73.9906623,24600.0,3.0,1034.0,1.0
Mckinley Park,"7805 7th Ave, Brooklyn, NY 11228, USA",School Garden,Outdoor,GrowNYC,40.623790299999996,-74.018579,52776.0,3.0,5973.0,1.0
Medgar Evers College Preparatory School,"1186 Carroll St, Brooklyn, NY 11225, USA",School Garden,Outdoor,GrowNYC,40.666962700000006,-73.9511825,127790.0,3.0,1289.0,25.0
William A. Butler,"610 Baltic St, Brooklyn, NY 11217, USA",School Garden,Outdoor,GrowNYC,40.680122100000006,-73.9806648,39900.0,3.0,940.0,111.0
New Dawn Charter High School,"242 Hoyt St, Brooklyn, NY 11217, USA",School Garden,Outdoor,GrowNYC,40.6830346,-73.99031459999998,7500.0,3.0,409.0,38.0
Alexine A. Fenty,"330 Rugby Rd, Brooklyn, NY 11226, USA",School Garden,Outdoor,GrowNYC,40.641359200000004,-73.9657847,65200.0,3.0,5144.0,64.0
The Bayview,"211 72nd St, Brooklyn, NY 11209, USA",School Garden,Outdoor,GrowNYC,40.634563,-74.0290168,70250.0,3.0,5890.0,1.0
The Windsor Terrace School,"1625 11th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6571235,-73.976108,42000.0,3.0,5257.0,1.0
John W. Kimball Learning Center,"1301 8th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6630214,-73.98112049999999,23566.0,3.0,1101.0,1.0
Leonard Dunkly,"157 Wilson St, Brooklyn, NY 11211, USA",School Garden,Outdoor,GrowNYC,40.7059027,-73.9620195,76975.0,3.0,2177.0,1.0
The Maurice Sendak Community School,"211 8th St, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.67099410000001,-73.9877319,21575.0,3.0,998.0,1.0
Patrick F. Daly,"71 Sullivan St, Brooklyn, NY 11231, USA",School Garden,Outdoor,GrowNYC,40.676936100000006,-74.01193099999998,98000.0,3.0,566.0,1.0
School of Science & Technology,"725 E 23rd St, Brooklyn, NY 11210, USA",School Garden,Outdoor,GrowNYC,40.6325873,-73.95429870000001,80000.0,3.0,7551.0,26.0
Homecrest,"1970 Homecrest Ave, Brooklyn, NY 11229, USA",School Garden,Outdoor,GrowNYC,40.601161499999996,-73.95999909999998,33000.0,3.0,7291.0,30.0
Caesar Rodney,"4211 14th Ave, Brooklyn, NY 11219, USA",School Garden,Outdoor,GrowNYC,40.63716289999999,-73.9858036,40066.0,3.0,5600.0,1.0
Ovington,"1225 Bay Ridge Ave, Brooklyn, NY 11219, USA",School Garden,Outdoor,GrowNYC,40.6247799,-74.0051318,53200.0,3.0,5774.0,1.0
Walter Kassenbrock,"8601 Ridge Blvd, Brooklyn, NY 11209, USA",School Garden,Outdoor,GrowNYC,40.6235788,-74.0335467,40000.0,3.0,6043.0,1.0
Arturo Toscanini,"350 Avenue X, Brooklyn, NY 11223, USA",School Garden,Outdoor,GrowNYC,40.5902191,-73.9698713,72000.0,3.0,7196.0,1.0
The Kings Highway Academy,"1599 E 22nd St, Brooklyn, NY 11210, USA",School Garden,Outdoor,GrowNYC,40.612570500000004,-73.9516447,105266.0,3.0,6769.0,18.0
Clinton Hill,"225 Adelphi St, Brooklyn, NY 11205, USA",School Garden,Outdoor,GrowNYC,40.69122120000001,-73.9712066,115400.0,3.0,2091.0,3.0
Doris L. Cohen,"1 Albemarle Rd, Brooklyn, NY 11218, USA",School Garden,Outdoor,GrowNYC,40.645572200000004,-73.9807532,68000.0,3.0,5323.0,32.0
Langston Hughes - PS 233,"9301 Avenue B, Brooklyn, NY 11236, USA",School Garden,Outdoor,GrowNYC,40.65141929999999,-73.9139793,72000.0,3.0,4753.0,1.0
Colonel David Marcus School,"1100 Newkirk Ave, Brooklyn, NY 11230, USA",School Garden,Outdoor,GrowNYC,40.6337679,-73.96624390000002,107730.0,3.0,5232.0,1.0
Janice Marie Knight School,"525 Lenox Rd, Brooklyn, NY 11203, USA",School Garden,Outdoor,GrowNYC,40.655042,-73.94067640000002,77550.0,3.0,4844.0,1.0
The Dual Language School of International Studies,"427 38th St, Brooklyn, NY 11232, USA",School Garden,Outdoor,GrowNYC,40.652853,-74.00464140000001,60099.0,3.0,701.0,1.0
Emma L. Johnston,"976 President St, Brooklyn, NY 11225, USA",School Garden,Outdoor,GrowNYC,40.6688936,-73.9606878,146256.0,3.0,1188.0,1.0
Paerdegat,"1037 E 54th St, Brooklyn, NY 11234, USA",School Garden,Outdoor,GrowNYC,40.6312396,-73.92399549999999,155000.0,3.0,7758.0,1.0
Herman Schreiber,"1070 E 104th St, Brooklyn, NY 11236, USA",School Garden,Outdoor,GrowNYC,40.64415839999999,-73.8925788,100000.0,3.0,8230.0,1.0
The Caton,"18 Marlborough Rd, Brooklyn, NY 11226, USA",School Garden,Outdoor,GrowNYC,40.6497568,-73.96638159999998,78200.0,3.0,5075.0,1.0
The School For Future Leaders,"942 62nd St, Brooklyn, NY 11219, USA",School Garden,Outdoor,GrowNYC,40.632136100000004,-74.00756129999998,11183.0,3.0,5729.0,24.0
William Penn,"180 7th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.671733,-73.97850340000001,94760.0,3.0,971.0,28.0
Dag Hammarskjold,"1801 Ave Y, Brooklyn, NY 11235, USA",School Garden,Outdoor,GrowNYC,40.590970500000005,-73.951458,80000.0,3.0,7420.0,26.0
Surfside,"2929 W 30th St, Brooklyn, NY 11224, USA",School Garden,Outdoor,GrowNYC,40.574692799999994,-73.99576640000001,109307.0,3.0,7051.0,1.0
Oliver H. Perry,"131 Norman Ave, Brooklyn, NY 11222, USA",School Garden,Outdoor,GrowNYC,40.72641429999999,-73.9498036,24000.0,3.0,2622.0,28.0
Philip Livingston,"314 Pacific St, Brooklyn, NY 11201, USA",School Garden,Outdoor,GrowNYC,40.68709200000001,-73.9883804,85800.0,3.0,188.0,14.0
The Pacific,"450 Pacific St, Brooklyn, NY 11217, USA",School Garden,Outdoor,GrowNYC,40.6850381,-73.98291640000001,49300.0,3.0,191.0,1.0
Henry Bristow,"417 6th Ave, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.668693299999994,-73.982957,17283.0,3.0,1000.0,1.0
Brooklyn Arts and Science Elementary School,"443 St Marks Ave, Brooklyn, NY 11238, USA",School Garden,Outdoor,GrowNYC,40.67696289999999,-73.96009090000001,54025.0,3.0,1148.0,50.0
Brooklyn Occupational Training Center,"64 Avenue X, Brooklyn, NY 11223, USA",School Garden,Outdoor,GrowNYC,40.589132,-73.9810287,348076.0,3.0,7185.0,20.0
Teunis G. Bergen (aka Sarah Smith Garnet),"80 Underhill Ave, Brooklyn, NY 11238, USA",School Garden,Outdoor,GrowNYC,40.6784354,-73.96583059999998,106110.0,3.0,1145.0,26.0
School Garden 109,"1001 E 45th St, Brooklyn, NY 11203, USA",School Garden,Outdoor,GrowNYC,40.636395,-73.9333185,93000.0,3.0,5022.0,2.0
The Fort Hamilton School,"9115 5th Ave, Brooklyn, NY 11209, USA",School Garden,Outdoor,GrowNYC,40.6181011,-74.02868259999998,69900.0,3.0,6088.0,1.0
The Magnet School for Math and Science Inquiry,"4715 18th Ave, Brooklyn, NY 11204, USA",School Garden,Outdoor,GrowNYC,40.6289228,-73.979789,70115.0,3.0,5445.0,1.0
Louis Marshall,"1070 E 83rd St, Brooklyn, NY 11236, USA",School Garden,Outdoor,GrowNYC,40.6337115,-73.90796619999998,100000.0,3.0,8034.0,1.0
The Conselyea School,"320 Manhattan Ave, Brooklyn, NY 11211, USA",School Garden,Outdoor,GrowNYC,40.7148161,-73.94582989999998,37200.0,3.0,2759.0,1.0
Edward C. Blum,"100 Clermont Ave, Brooklyn, NY 11205, USA",School Garden,Outdoor,GrowNYC,40.6948636,-73.9717309,59300.0,3.0,2045.0,11.0
Elijah Stroud,"750 Classon Ave, Brooklyn, NY 11238, USA",School Garden,Outdoor,GrowNYC,40.6745299,-73.96091740000001,131000.0,3.0,1167.0,18.0
School Garden 032,"317 Hoyt St, Brooklyn, NY 11231, USA",School Garden,Outdoor,GrowNYC,40.68024929999999,-73.99140489999998,90000.0,3.0,437.0,1.0
The Children's School,"512 Carroll St, Brooklyn, NY 11215, USA",School Garden,Outdoor,GrowNYC,40.6766338,-73.9854365,59656.0,3.0,455.0,1.0
Brooklyn Brownstone School,"272 MacDonough St, Brooklyn, NY 11233, USA",School Garden,Outdoor,GrowNYC,40.68169279999999,-73.93575249999998,111458.0,3.0,1674.0,11.0
New American Academy,"60 E 94th St, Brooklyn, NY 11212, USA",School Garden,Outdoor,GrowNYC,40.66390699999999,-73.92780739999998,115257.0,3.0,4595.0,15.0
Connie Lekas School,"2525 Haring St, Brooklyn, NY 11235, USA",School Garden,Outdoor,GrowNYC,40.591225200000004,-73.938828,93720.0,3.0,7447.0,1.0
